FTSE NAREIT US Real Estate Index Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monthly Index Values and Returns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 1971 - March 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Returns and dividend yield in percent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,All REITs,,,,,,,Composite,,,,,,,Real Estate 50,,,,,,,All Equity REITs,,,,,,,Equity REITs,,,,,,,Mortgage REITs,,,,,
,Total,,Price,,Income,Dividend,,Total,,Price,,Income,Dividend,,Total,,Price,,Income,Dividend,,Total,,Price,,Income,Dividend,,Total,,Price,,Income,Dividend,,Total,,Price,,Income ,Dividend
Date,Return,Index,Return,Index,Return,Yield,,Return,Index,Return,Index,Return,Yield,,Return,Index,Return,Index,Return,Yield,,Return,Index,Return,Index,Return,Yield,,Return,Index,Return,Index,Return,Yield,,Return,Index,Return,Index,Return,Yield
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-78,-3.21,109.44,-3.79,61.94,0.57,8.29,,-3.21,109.44,-3.79,61.94,0.57,8.29,,,,,,,,,-2.29,151.05,-2.93,91.23,0.64,7.8,,-2.29,151.05,-2.93,91.23,0.64,7.8,,-3.92,94.52,-4.33,49.64,0.41,9.12
Feb-78,1.14,110.68,0.37,62.17,0.76,8.4,,1.14,110.68,0.37,62.17,0.76,8.4,,,,,,,,,1.44,153.22,1.1,92.23,0.33,7.85,,1.44,153.22,1.1,92.23,0.33,7.85,,0.23,94.74,-0.37,49.46,0.6,9.23
Mar-78,3.86,114.95,3.32,64.23,0.54,8.22,,3.86,114.95,3.32,64.23,0.54,8.22,,,,,,,,,4.75,160.5,4.23,96.14,0.52,7.62,,4.75,160.5,4.23,96.14,0.52,7.62,,2.05,96.68,1.32,50.11,0.73,9.13
Apr-78,0.53,115.56,-0.36,64,0.89,8.27,,0.53,115.56,-0.36,64,0.89,8.27,,,,,,,,,3.32,165.84,2.2,98.25,1.12,7.44,,3.32,165.84,2.2,98.25,1.12,7.44,,2.16,98.76,1.17,50.7,0.99,9.11
May-78,-1.77,113.52,-2.37,62.48,0.6,8.41,,-1.77,113.52,-2.37,62.48,0.6,8.41,,,,,,,,,-2.99,160.88,-3.16,95.14,0.17,7.69,,-2.99,160.88,-3.16,95.14,0.17,7.69,,-1.98,96.81,-2.56,49.4,0.58,9.4
Jun-78,-0.25,113.25,-0.72,62.03,0.48,8.48,,-0.25,113.25,-0.72,62.03,0.48,8.48,,,,,,,,,-0.75,159.68,-1.2,94.01,0.45,7.76,,-0.75,159.68,-1.2,94.01,0.45,7.76,,0.05,96.85,-0.72,49.04,0.76,9.54
Jul-78,2.6,116.19,1.59,63.02,1,8.41,,2.6,116.19,1.59,63.02,1,8.41,,,,,,,,,3.32,164.98,2.04,95.92,1.28,7.65,,3.32,164.98,2.04,95.92,1.28,7.65,,2.38,99.16,1.36,49.71,1.02,9.47
Aug-78,4.22,121.1,3.55,65.26,0.67,8.16,,4.22,121.1,3.55,65.26,0.67,8.16,,,,,,,,,4.35,172.15,4.01,99.77,0.34,7.36,,4.35,172.15,4.01,99.77,0.34,7.36,,3.61,102.74,2.98,51.19,0.63,9.26
Sep-78,1.36,122.75,0.74,65.74,0.62,8.17,,1.36,122.75,0.74,65.74,0.62,8.17,,,,,,,,,0.02,172.19,-0.82,98.95,0.84,7.53,,0.02,172.19,-0.82,98.95,0.84,7.53,,0.26,103.01,-0.44,50.96,0.71,9.24
Oct-78,-10.54,109.81,-11.52,58.17,0.98,9.37,,-10.54,109.81,-11.52,58.17,0.98,9.37,,,,,,,,,-7.54,159.2,-8.34,90.7,0.79,8.36,,-7.54,159.2,-8.34,90.7,0.79,8.36,,-11.24,91.43,-12.28,44.7,1.04,10.72
Nov-78,0.63,110.5,0.13,58.24,0.5,9.46,,0.63,110.5,0.13,58.24,0.5,9.46,,,,,,,,,3.28,164.42,3.03,93.44,0.25,8.21,,3.28,164.42,3.03,93.44,0.25,8.21,,-1.55,90.01,-2.3,43.68,0.75,11.19
Dec-78,0.65,111.21,0.11,58.31,0.53,9.54,,0.65,111.21,0.11,58.31,0.53,9.54,,,,,,,,,3.74,170.57,3.25,96.48,0.49,8.04,,3.74,170.57,3.25,96.48,0.49,8.04,,-1.6,88.57,-2.41,42.62,0.81,11.41
Jan-79,7.65,119.72,6.45,62.07,1.2,9.07,,7.65,119.72,6.45,62.07,1.2,9.07,,,,,,,,,3.9,177.23,2.58,98.97,1.32,8.11,,3.9,177.23,2.58,98.97,1.32,8.11,,11.57,98.82,10.33,47.02,1.24,10.42
Feb-79,-0.22,119.46,-1.03,61.43,0.81,9.31,,-0.22,119.46,-1.03,61.43,0.81,9.31,,,,,,,,,2.07,180.89,1.59,100.55,0.47,8.13,,2.07,180.89,1.59,100.55,0.47,8.13,,-1.37,97.46,-2.13,46.02,0.76,10.84
Mar-79,7.95,128.96,7.43,66,0.52,8.65,,7.95,128.96,7.43,66,0.52,8.65,,,,,,,,,7.22,193.95,6.72,107.31,0.5,7.73,,7.22,193.95,6.72,107.31,0.5,7.73,,3.57,100.94,2.8,47.31,0.78,10.53
Apr-79,1.51,130.91,0.52,66.34,0.99,8.73,,1.51,130.91,0.52,66.34,0.99,8.73,,,,,,,,,0.78,195.45,-0.4,106.88,1.17,7.98,,0.78,195.45,-0.4,106.88,1.17,7.98,,1.52,102.48,0.37,47.48,1.16,10.65
May-79,-0.14,130.73,-0.81,65.81,0.67,8.93,,-0.14,130.73,-0.81,65.81,0.67,8.93,,,,,,,,,-0.94,193.61,-1.14,105.66,0.2,8.08,,-0.94,193.61,-1.14,105.66,0.2,8.08,,-0.87,101.59,-1.71,46.67,0.84,11.07
Jun-79,7.77,140.89,7.27,70.59,0.5,8.35,,7.77,140.89,7.27,70.59,0.5,8.35,,,,,,,,,9.2,211.42,8.73,114.88,0.47,7.5,,9.2,211.42,8.73,114.88,0.47,7.5,,7.58,109.28,6.81,49.85,0.76,10.35
Jul-79,2.55,144.49,1.56,71.69,0.99,8.36,,2.55,144.49,1.56,71.69,0.99,8.36,,,,,,,,,4.31,220.54,3.11,118.45,1.2,7.38,,4.31,220.54,3.11,118.45,1.2,7.38,,0.28,109.59,-0.86,49.42,1.14,10.59
Aug-79,10.08,159.05,9.38,78.42,0.7,7.72,,10.08,159.05,9.38,78.42,0.7,7.72,,,,,,,,,12.6,248.33,12.24,132.96,0.36,6.63,,12.6,248.33,12.24,132.96,0.36,6.63,,7.19,117.47,6.34,52.55,0.86,10.15
Sep-79,-2.8,154.59,-3.43,75.73,0.63,8.08,,-2.8,154.59,-3.43,75.73,0.63,8.08,,,,,,,,,-2.29,242.65,-3.17,128.75,0.88,6.96,,-2.29,242.65,-3.17,128.75,0.88,6.96,,-4.78,111.85,-5.47,49.68,0.69,10.78
Oct-79,-11.44,136.9,-12.42,66.32,0.97,9.36,,-11.44,136.9,-12.42,66.32,0.97,9.36,,,,,,,,,-10.65,216.81,-11.39,114.08,0.74,8,,-10.65,216.81,-11.39,114.08,0.74,8,,-11.92,98.52,-13.16,43.14,1.24,12.58
Nov-79,5.24,144.07,4.68,69.42,0.56,9.15,,5.24,144.07,4.68,69.42,0.56,9.15,,,,,,,,,3.51,224.41,3.26,117.8,0.25,7.79,,3.51,224.41,3.26,117.8,0.25,7.79,,6.78,105.21,5.72,45.61,1.06,12.32
Dec-79,0.76,145.16,0.24,69.59,0.52,9.15,,0.76,145.16,0.24,69.59,0.52,9.15,,,,,,,,,3.26,231.73,2.77,121.07,0.49,7.66,,3.26,231.73,2.77,121.07,0.49,7.66,,-1.87,103.24,-2.57,44.44,0.7,12.43
Jan-80,6.88,155.16,5.73,73.58,1.15,8.87,,6.88,155.16,5.73,73.58,1.15,8.87,,,,,,,,,7.5,249.11,6.13,128.5,1.37,7.41,,7.5,249.11,6.13,128.5,1.37,7.41,,5.95,109.39,4.47,46.42,1.48,12.15
Feb-80,-1.17,153.35,-2.08,72.05,0.91,9.17,,-1.17,153.35,-2.08,72.05,0.91,9.17,,,,,,,,,1.19,252.08,0.81,129.53,0.38,7.37,,1.19,252.08,0.81,129.53,0.38,7.37,,-6.82,101.92,-7.92,42.75,1.1,13.24
Mar-80,-13.31,132.93,-13.87,62.06,0.56,10.77,,-13.31,132.93,-13.87,62.06,0.56,10.77,,,,,,,,,-12.15,221.44,-12.72,113.06,0.57,8.63,,-12.15,221.44,-12.72,113.06,0.57,8.63,,-11.73,89.97,-12.47,37.41,0.75,15.14
Apr-80,8.47,144.19,7.47,66.69,1,10.16,,8.47,144.19,7.47,66.69,1,10.16,,,,,,,,,-0.31,220.76,-1.13,111.78,0.82,9.1,,-0.31,220.76,-1.13,111.78,0.82,9.1,,17.2,105.44,15.73,43.3,1.46,13.1
May-80,7.66,155.24,1.72,67.84,5.94,9.67,,7.66,155.24,1.72,67.84,5.94,9.67,,,,,,,,,5.1,232.01,-7.17,103.77,12.26,9.87,,5.1,232.01,-7.17,103.77,12.26,9.87,,8.88,114.8,7.93,46.73,0.95,11.42
Jun-80,5.8,164.24,5.24,71.39,0.56,9.42,,5.8,164.24,5.24,71.39,0.56,9.42,,,,,,,,,6.98,248.21,6.35,110.36,0.63,9.36,,6.98,248.21,6.35,110.36,0.63,9.36,,6.18,121.89,5.51,49.31,0.66,11.15
Jul-80,7.98,177.36,6.97,76.37,1.02,8.63,,7.98,177.36,6.97,76.37,1.02,8.63,,,,,,,,,7.79,267.55,6.63,117.68,1.16,8.02,,7.79,267.55,6.63,117.68,1.16,8.02,,4.44,127.3,3.33,50.95,1.11,10.97
Aug-80,2.16,181.18,1.51,77.53,0.64,8.6,,2.16,181.18,1.51,77.53,0.64,8.6,,,,,,,,,3.03,275.66,2.64,120.79,0.39,7.77,,3.03,275.66,2.64,120.79,0.39,7.77,,-0.47,126.7,-1.56,50.15,1.09,11.63
Sep-80,-1.77,177.97,-2.44,75.63,0.68,9.13,,-1.77,177.97,-2.44,75.63,0.68,9.13,,,,,,,,,-1.64,271.15,-2.24,118.08,0.6,8.14,,-1.64,271.15,-2.24,118.08,0.6,8.14,,-2.07,124.08,-2.81,48.74,0.74,12.14
Oct-80,7.94,192.1,6.78,80.76,1.16,8.7,,7.94,192.1,6.78,80.76,1.16,8.7,,,,,,,,,10.21,298.85,9.32,129.08,0.9,7.43,,10.21,298.85,9.32,129.08,0.9,7.43,,2.68,127.41,1.11,49.28,1.58,12.24
Nov-80,-1.03,190.13,-1.46,79.58,0.43,8.79,,-1.03,190.13,-1.46,79.58,0.43,8.79,,,,,,,,,-1.98,292.93,-2.24,126.2,0.26,7.47,,-1.98,292.93,-2.24,126.2,0.26,7.47,,-2.15,124.67,-2.89,47.86,0.74,12.69
Dec-80,-2.26,185.84,-2.87,77.3,0.61,9.15,,-2.26,185.84,-2.87,77.3,0.61,9.15,,,,,,,,,-1.61,288.2,-2.2,123.42,0.59,7.72,,-1.61,288.2,-2.2,123.42,0.59,7.72,,-3.28,120.58,-4.09,45.9,0.81,13.29
Jan-81,1.87,189.32,0.75,77.87,1.13,9.21,,1.87,189.32,0.75,77.87,1.13,9.21,,,,,,,,,2.06,294.13,0.97,124.62,1.09,7.85,,2.06,294.13,0.97,124.62,1.09,7.85,,1.84,122.81,0.71,46.23,1.13,13.17
Feb-81,0.66,190.56,-0.05,77.83,0.71,9.18,,0.66,190.56,-0.05,77.83,0.71,9.18,,,,,,,,,0.89,296.76,0.34,125.04,0.56,7.75,,0.89,296.76,0.34,125.04,0.56,7.75,,-0.09,122.69,-1.4,45.58,1.31,13.32
Mar-81,6,202,5.47,82.09,0.53,8.7,,6,202,5.47,82.09,0.53,8.7,,,,,,,,,2.53,304.26,2.08,127.64,0.45,7.69,,2.53,304.26,2.08,127.64,0.45,7.69,,2.2,125.39,1.54,46.28,0.66,12.77
Apr-81,1.47,204.98,0.57,82.55,0.91,8.83,,1.47,204.98,0.57,82.55,0.91,8.83,,,,,,,,,1.5,308.81,0.58,128.38,0.91,7.61,,1.5,308.81,0.58,128.38,0.91,7.61,,1.11,126.78,-0.11,46.23,1.22,12.97
May-81,-4.58,195.6,-5.21,78.25,0.63,9.32,,-4.58,195.6,-5.21,78.25,0.63,9.32,,,,,,,,,-0.38,307.65,-0.7,127.49,0.32,7.66,,-0.38,307.65,-0.7,127.49,0.32,7.66,,-1.43,124.97,-2.52,45.06,1.09,13.3
Jun-81,3.99,203.4,3.41,80.92,0.58,9.04,,3.99,203.4,3.41,80.92,0.58,9.04,,,,,,,,,2.33,314.81,1.82,129.8,0.51,7.59,,2.33,314.81,1.82,129.8,0.51,7.59,,4.03,130.01,3.26,46.53,0.77,12.87
Jul-81,0.58,204.58,-0.48,80.53,1.06,9.16,,0.58,204.58,-0.48,80.53,1.06,9.16,,,,,,,,,-0.75,312.44,-1.76,127.52,1.01,7.75,,-0.75,312.44,-1.76,127.52,1.01,7.75,,-1.59,127.94,-2.72,45.26,1.13,13.26
Aug-81,-5.24,193.86,-5.88,75.8,0.64,9.87,,-5.24,193.86,-5.88,75.8,0.64,9.87,,,,,,,,,-3.81,300.53,-4.3,122.04,0.48,8.25,,-3.81,300.53,-4.3,122.04,0.48,8.25,,-3.64,123.28,-4.79,43.09,1.15,13.99
Sep-81,-5.55,183.09,-6.21,71.09,0.66,10.62,,-5.55,183.09,-6.21,71.09,0.66,10.62,,,,,,,,,-6.45,281.13,-7.06,113.43,0.61,8.94,,-6.45,281.13,-7.06,113.43,0.61,8.94,,-3.07,119.49,-3.9,41.41,0.82,14.5
Oct-81,5.17,192.55,4.03,73.95,1.13,10.29,,5.17,192.55,4.03,73.95,1.13,10.29,,,,,,,,,5.06,295.35,4.01,117.97,1.05,8.74,,5.06,295.35,4.01,117.97,1.05,8.74,,4.66,125.06,3.36,42.81,1.3,14.45
Nov-81,6.38,204.84,5.65,78.13,0.73,9.82,,6.38,204.84,5.65,78.13,0.73,9.82,,,,,,,,,3.72,306.33,3.31,121.88,0.41,8.51,,3.72,306.33,3.31,121.88,0.41,8.51,,7.17,134.03,5.95,45.36,1.22,13.68
Dec-81,-1.5,201.78,-2.08,76.51,0.58,10,,-1.5,201.78,-2.08,76.51,0.58,10,,,,,,,,,-0.27,305.5,-0.79,120.92,0.51,8.62,,-0.27,305.5,-0.79,120.92,0.51,8.62,,-3.67,129.11,-4.41,43.36,0.74,14.17
Jan-82,-0.89,199.97,-2.01,74.97,1.11,10.09,,-0.89,199.97,-2.01,74.97,1.11,10.09,,,,,,,,,-0.39,304.3,-1.58,119.01,1.19,8.58,,-0.39,304.3,-1.58,119.01,1.19,8.58,,0.25,129.43,-1.1,42.88,1.35,12.71
Feb-82,-2.05,195.87,-2.77,72.89,0.72,10.42,,-2.05,195.87,-2.77,72.89,0.72,10.42,,,,,,,,,-1.84,298.69,-2.45,116.09,0.61,8.79,,-1.84,298.69,-2.45,116.09,0.61,8.79,,-2.7,125.94,-3.57,41.35,0.87,13.26
Mar-82,0.53,196.91,-0.07,72.85,0.59,10.43,,0.53,196.91,-0.07,72.85,0.59,10.43,,,,,,,,,-1.5,294.22,-1.99,113.78,0.5,8.98,,-1.5,294.22,-1.99,113.78,0.5,8.98,,2.45,129.02,1.72,42.06,0.73,12.97
Apr-82,2.49,201.81,1.12,73.66,1.37,10.59,,2.49,201.81,1.12,73.66,1.37,10.59,,,,,,,,,2.81,302.49,1.52,115.51,1.29,8.9,,2.81,302.49,1.52,115.51,1.29,8.9,,5.43,136.02,3.68,43.6,1.74,13.81
May-82,-0.98,199.82,-1.56,72.51,0.58,10.76,,-0.98,199.82,-1.56,72.51,0.58,10.76,,,,,,,,,-0.02,302.43,-0.29,115.18,0.27,8.98,,-0.02,302.43,-0.29,115.18,0.27,8.98,,-1.23,134.35,-2.09,42.69,0.86,14.02
Jun-82,-3.68,192.48,-4.29,69.4,0.61,11.15,,-3.68,192.48,-4.29,69.4,0.61,11.15,,,,,,,,,-3.77,291.02,-4.27,110.26,0.5,9.38,,-3.77,291.02,-4.27,110.26,0.5,9.38,,-3.43,129.74,-4.2,40.9,0.77,14.33
Jul-82,3.97,200.12,2.52,71.15,1.45,10.93,,3.97,200.12,2.52,71.15,1.45,10.93,,,,,,,,,0.44,292.31,-0.92,109.25,1.36,9.5,,0.44,292.31,-0.92,109.25,1.36,9.5,,3.01,133.65,1.44,41.49,1.57,14.25
Aug-82,7.06,214.25,6.39,75.7,0.67,10.38,,7.06,214.25,6.39,75.7,0.67,10.38,,,,,,,,,3.67,303.04,3.14,112.68,0.53,9.27,,3.67,303.04,3.14,112.68,0.53,9.27,,13.74,152.01,12.48,46.67,1.26,12.97
Sep-82,4.79,224.51,4.17,78.86,0.62,10.05,,4.79,224.51,4.17,78.86,0.62,10.05,,,,,,,,,4.6,316.98,4.01,117.19,0.59,8.88,,4.6,316.98,4.01,117.19,0.59,8.88,,3.24,156.94,2.57,47.87,0.67,12.73
Oct-82,10.97,249.14,9.72,86.52,1.25,9.44,,10.97,249.14,9.72,86.52,1.25,9.44,,,,,,,,,10.12,349.07,8.9,127.62,1.23,8.21,,10.12,349.07,8.9,127.62,1.23,8.21,,14.35,179.46,12.76,53.98,1.59,11.75
Nov-82,4.76,260.99,4.14,90.1,0.62,9.14,,4.76,260.99,4.14,90.1,0.62,9.14,,,,,,,,,3.73,362.09,3.49,132.08,0.24,7.89,,3.73,362.09,3.49,132.08,0.24,7.89,,6.03,190.28,5.2,56.78,0.83,11.16
Dec-82,1.78,265.62,1.21,91.19,0.57,9.02,,1.78,265.62,1.21,91.19,0.57,9.02,,,,,,,,,2.6,371.49,2.07,134.81,0.53,7.83,,2.6,371.49,2.07,134.81,0.53,7.83,,0.86,191.91,0.22,56.91,0.64,10.97
Jan-83,2.29,271.71,1.12,92.21,1.17,9.17,,2.29,271.71,1.12,92.21,1.17,9.17,,,,,,,,,4.01,386.38,2.49,138.17,1.51,7.71,,4.01,386.38,2.49,138.17,1.51,7.71,,4,199.59,2.82,58.51,1.19,11
Feb-83,2.7,279.05,2.03,94.08,0.67,9.03,,2.7,279.05,2.03,94.08,0.67,9.03,,,,,,,,,-0.64,383.91,-1.12,136.62,0.49,8.05,,-0.64,383.91,-1.12,136.62,0.49,8.05,,1.76,203.11,0.88,59.03,0.88,10.86
Mar-83,8.32,302.27,7.73,101.36,0.59,8.58,,8.32,302.27,7.73,101.36,0.59,8.58,,,,,,,,,9.41,420.06,9,148.91,0.42,7.45,,9.41,420.06,9,148.91,0.42,7.45,,7.29,217.92,6.65,62.95,0.65,10.33
Apr-83,5.28,318.23,4.37,105.78,0.91,8.25,,5.28,318.23,4.37,105.78,0.91,8.25,,,,,,,,,6.39,446.92,5.36,156.89,1.03,7.16,,6.39,446.92,5.36,156.89,1.03,7.16,,4.21,227.08,3.15,64.94,1.05,9.96
May-83,0.07,318.44,-0.49,105.27,0.55,8.26,,0.07,318.44,-0.49,105.27,0.55,8.26,,,,,,,,,1.28,452.62,1.02,158.49,0.26,7.09,,1.28,452.62,1.02,158.49,0.26,7.09,,0.53,228.28,-0.27,64.76,0.79,9.93
Jun-83,-0.91,315.54,-1.51,103.68,0.59,8.47,,-0.91,315.54,-1.51,103.68,0.59,8.47,,,,,,,,,1.78,460.65,1.28,160.52,0.49,7.1,,1.78,460.65,1.28,160.52,0.49,7.1,,-2.52,222.52,-3.12,62.74,0.6,10.24
Jul-83,-1.37,311.22,-2.24,101.36,0.87,8.65,,-1.37,311.22,-2.24,101.36,0.87,8.65,,,,,,,,,-2.42,449.52,-3.29,155.25,0.87,7.3,,-2.42,449.52,-3.29,155.25,0.87,7.3,,-1.82,218.47,-2.85,60.95,1.03,10.44
Aug-83,-0.77,308.82,-1.39,99.95,0.62,8.79,,-0.77,308.82,-1.39,99.95,0.62,8.79,,,,,,,,,-0.28,448.24,-0.7,154.17,0.41,7.43,,-0.28,448.24,-0.7,154.17,0.41,7.43,,-1.69,214.77,-2.54,59.41,0.85,10.7
Sep-83,2.23,315.71,1.62,101.57,0.61,8.72,,2.23,315.71,1.62,101.57,0.61,8.72,,,,,,,,,-1.16,443.02,-1.51,151.85,0.34,7.57,,-1.16,443.02,-1.51,151.85,0.34,7.57,,2.64,220.44,2,60.59,0.64,10.5
Oct-83,2.52,323.66,1.51,103.1,1.01,8.6,,2.52,323.66,1.51,103.1,1.01,8.6,,,,,,,,,3.34,457.83,2,154.88,1.35,7.49,,3.34,457.83,2,154.88,1.35,7.49,,1.52,223.8,0.43,60.85,1.09,10.36
Nov-83,1.43,328.3,0.86,103.99,0.57,8.53,,1.43,328.3,0.86,103.99,0.57,8.53,,,,,,,,,2.09,467.42,1.84,157.72,0.26,7.36,,2.09,467.42,1.84,157.72,0.26,7.36,,0.67,225.3,-0.2,60.73,0.87,10.38
Dec-83,1.51,333.28,0.94,104.97,0.58,8.54,,1.51,333.28,0.94,104.97,0.58,8.54,,,,,,,,,3.83,485.3,3.43,163.13,0.4,7.19,,3.83,485.3,3.43,163.13,0.4,7.19,,-0.42,224.34,-1.08,60.08,0.65,10.58
Jan-84,1.31,337.64,0.24,105.22,1.07,9.01,,1.31,337.64,0.24,105.22,1.07,9.01,,,,,,,,,3.7,503.27,2.6,167.38,1.1,7.71,,3.7,503.27,2.6,167.38,1.1,7.71,,1.54,227.8,0.42,60.33,1.12,10.6
Feb-84,-1.55,332.4,-2.18,102.93,0.63,9.13,,-1.55,332.4,-2.18,102.93,0.63,9.13,,,,,,,,,0.63,506.44,0.23,167.76,0.4,7.38,,0.63,506.44,0.23,167.76,0.4,7.38,,-3.84,219.06,-4.7,57.49,0.86,11.22
Mar-84,0.7,334.72,0.03,102.96,0.66,9,,0.7,334.72,0.03,102.96,0.66,9,,,,,,,,,0.07,506.8,-0.23,167.37,0.3,7.47,,0.07,506.8,-0.23,167.37,0.3,7.47,,0.23,219.57,-0.62,57.13,0.86,10.86
Apr-84,1.26,338.94,0.31,103.28,0.95,9.1,,1.26,338.94,0.31,103.28,0.95,9.1,,,,,,,,,1.41,513.96,0.41,168.05,1.01,7.55,,1.41,513.96,0.41,168.05,1.01,7.55,,0.15,219.9,-1.01,56.56,1.16,11.17
May-84,-2.82,329.37,-3.45,99.71,0.63,9.46,,-2.82,329.37,-3.45,99.71,0.63,9.46,,,,,,,,,-1.99,503.75,-2.41,164.01,0.42,7.76,,-1.99,503.75,-2.41,164.01,0.42,7.76,,-4.67,209.63,-5.52,53.44,0.85,11.89
Jun-84,0.25,330.21,-0.4,99.32,0.65,9.55,,0.25,330.21,-0.4,99.32,0.65,9.55,,,,,,,,,0,503.74,-0.3,163.51,0.3,7.83,,0,503.74,-0.3,163.51,0.3,7.83,,-1.01,207.51,-1.85,52.45,0.84,12.14
Jul-84,-0.73,327.8,-1.75,97.58,1.01,9.78,,-0.73,327.8,-1.75,97.58,1.01,9.78,,,,,,,,,-1.69,495.22,-2.77,158.98,1.08,8.03,,-1.69,495.22,-2.77,158.98,1.08,8.03,,0.2,207.93,-1.06,51.9,1.26,12.37
Aug-84,4.88,343.79,4.15,101.64,0.73,9.45,,4.88,343.79,4.15,101.64,0.73,9.45,,,,,,,,,4.18,515.92,3.63,164.74,0.55,7.85,,4.18,515.92,3.63,164.74,0.55,7.85,,4.46,217.2,3.49,53.71,0.97,12.03
Sep-84,5.22,361.72,3.3,104.99,1.91,9.17,,5.22,361.72,3.3,104.99,1.91,9.17,,,,,,,,,7.08,552.43,3.65,170.76,3.42,7.49,,7.08,552.43,3.65,170.76,3.42,7.49,,3.59,224.99,2.74,55.18,0.85,11.72
Oct-84,3.03,372.67,2.06,107.16,0.97,9.09,,3.03,372.67,2.06,107.16,0.97,9.09,,,,,,,,,2.09,563.97,1.06,172.58,1.02,7.43,,2.09,563.97,1.06,172.58,1.02,7.43,,4.4,234.88,3.2,56.94,1.2,11.45
Nov-84,1.27,377.42,0.67,107.88,0.6,9.03,,1.27,377.42,0.67,107.88,0.6,9.03,,,,,,,,,2.02,575.34,1.69,175.49,0.33,7.32,,2.02,575.34,1.69,175.49,0.33,7.32,,1.13,237.54,0.23,57.07,0.9,11.48
Dec-84,1.39,382.65,0.73,108.67,0.65,9.05,,1.39,382.65,0.73,108.67,0.65,9.05,,,,,,,,,2,586.86,1.6,178.3,0.4,7.06,,2,586.86,1.6,178.3,0.4,7.06,,1.3,240.64,0.48,57.35,0.82,11.47
Jan-85,5.66,404.31,4.33,113.37,1.33,9.11,,5.66,404.31,4.33,113.37,1.33,9.11,,,,,,,,,4.88,615.51,3.07,183.78,1.81,8.26,,4.88,615.51,3.07,183.78,1.81,8.26,,4.37,251.14,3.24,59.21,1.13,10.55
Feb-85,1.65,410.96,0.94,114.43,0.71,9.08,,1.65,410.96,0.94,114.43,0.71,9.08,,,,,,,,,2.73,632.34,2.13,187.7,0.6,8.3,,2.73,632.34,2.13,187.7,0.6,8.3,,0.82,253.2,-0.21,59.08,1.03,10.61
Mar-85,-0.67,408.2,-1.29,112.96,0.61,9.14,,-0.67,408.2,-1.29,112.96,0.61,9.14,,,,,,,,,1.57,642.3,0.94,189.46,0.63,8.23,,1.57,642.3,0.94,189.46,0.63,8.23,,-3.36,244.7,-4.02,56.71,0.66,10.66
Apr-85,0.09,408.57,-0.81,112.05,0.9,9.12,,0.09,408.57,-0.81,112.05,0.9,9.12,,,,,,,,,0.94,648.36,0.13,189.71,0.81,8.31,,0.94,648.36,0.13,189.71,0.81,8.31,,-0.17,244.29,-1.06,56.11,0.89,10.44
May-85,2.72,419.7,2.1,114.39,0.63,9.11,,2.72,419.7,2.1,114.39,0.63,9.11,,,,,,,,,3.1,668.47,2.91,195.24,0.19,8.11,,3.1,668.47,2.91,195.24,0.19,8.11,,3.32,252.39,2.15,57.31,1.17,10.62
Jun-85,2.32,429.44,1.71,116.35,0.61,9,,2.32,429.44,1.71,116.35,0.61,9,,,,,,,,,2.04,682.14,1.37,197.91,0.67,8.09,,2.04,682.14,1.37,197.91,0.67,8.09,,3.74,261.84,3.14,59.11,0.6,10.34
Jul-85,0.92,433.4,0.02,116.37,0.9,9.03,,0.92,433.4,0.02,116.37,0.9,9.03,,,,,,,,,1.93,695.28,1.11,200.1,0.82,8.01,,1.93,695.28,1.11,200.1,0.82,8.01,,0.37,262.81,-0.49,58.82,0.86,10.43
Aug-85,-5.47,409.7,-6.19,109.17,0.72,9.73,,-5.47,409.7,-6.19,109.17,0.72,9.73,,,,,,,,,-2.45,678.26,-2.84,194.42,0.39,8.3,,-2.45,678.26,-2.84,194.42,0.39,8.3,,-10.49,235.24,-11.73,51.92,1.24,12.02
Sep-85,-3.11,396.94,-3.68,105.15,0.57,9.77,,-3.11,396.94,-3.68,105.15,0.57,9.77,,,,,,,,,-2.03,664.51,-2.64,189.28,0.62,8.6,,-2.03,664.51,-2.64,189.28,0.62,8.6,,-2.74,228.8,-3.27,50.22,0.53,11.51
Oct-85,3.14,409.41,2.14,107.4,1,9.59,,3.14,409.41,2.14,107.4,1,9.59,,,,,,,,,2.82,683.23,1.96,193,0.86,8.5,,2.82,683.23,1.96,193,0.86,8.5,,2.47,234.45,1.45,50.95,1.02,11.34
Nov-85,-1.61,402.83,-2.28,104.95,0.67,9.9,,-1.61,402.83,-2.28,104.95,0.67,9.9,,,,,,,,,-0.44,680.24,-0.53,191.97,0.1,8.38,,-0.44,680.24,-0.53,191.97,0.1,8.38,,-2.03,229.68,-3.5,49.17,1.47,12.12
